,1st degree av block,2nd degree av block,atrial bigeminy,atrial fibrillation,atrial flutter,atrial tachycardia,atrioventricular  node reentrant tachycardia,atrioventricular reentrant tachycardia,av block,clockwise rotation,complete heart block,countercolockwise rotation,early repolarization,fqrs wave,fusion beats,junctional escape,junctional premature complex,left axis deviation,left bundle branch block,left ventricular high voltage,left ventricular hypertrophy,low qrs voltages,mobitz type i wenckebach atrioventricular block,myocardial infarction,nonspecific intraventricular conduction disorder,nonspecific st t abnormality,p wave change,premature atrial contraction,prolonged pr interval,prolonged qt interval,qwave abnormal,right atrial  high voltage,right atrial hypertrophy,right axis deviation,right bundle branch block,right ventricular hypertrophy,sinus atrium to atrial wandering rhythm,sinus bradycardia,sinus rhythm,sinus tachycardia,st depression,st elevation,st interval abnormal,supraventricular tachycardia,t wave abnormal,t wave inversion,u wave abnormal,ventricular bigeminy,ventricular escape beat,ventricular pre excitation,ventricular premature beats,ventricular trigeminy,wandering atrial pacemaker,wolff parkinson white pattern,micro avg,macro avg,weighted avg,samples avg
0,0.5098039215686274,0.0,0.0,0.9152542372881356,0.6153846153846154,0.22222222222222224,0.0,0.0,0.2,0.35294117647058826,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.5432098765432098,0.5714285714285714,0.5066666666666666,0.0,0.12903225806451613,0.0,0.0,0.16216216216216214,0.5561497326203209,0.4,0.23809523809523805,0.0,0.33333333333333337,0.3888888888888889,0.0,0.0,0.43902439024390244,0.8958333333333334,0.0,0.0,0.9961190168175937,0.9667519181585678,0.9395973154362416,0.33898305084745767,0.4347826086956522,0.0,0.7833333333333333,0.6705882352941176,0.0,0.0,0.0,0.0,0.0,0.7796610169491526,0.0,0.0,0.0,0.76011396011396,0.26231683682985124,0.730933947267259,0.8169857052669551
1,0.47058823529411764,0.0,0.0,0.903954802259887,0.591549295774648,0.38095238095238093,0.0,0.0,0.26086956521739124,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45333333333333337,0.5714285714285714,0.5570776255707763,0.0,0.16666666666666669,0.0,0.0,0.14634146341463414,0.54,0.5,0.16666666666666666,0.0,0.0,0.125,0.0,0.0,0.5116279069767442,0.8210526315789474,0.0,0.0,0.9948453608247424,0.9585492227979273,0.9498327759197325,0.4,0.3333333333333333,0.0,0.8032786885245902,0.6407185628742516,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,0.75320970042796,0.2508827238779508,0.7212705995639673,0.8132692015016234
2,0.46808510638297873,0.0,0.0,0.9260273972602739,0.6250000000000001,0.34782608695652173,0.0,0.0,0.16666666666666666,0.30769230769230765,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.5060240963855421,0.4761904761904762,0.5128205128205129,0.0,0.23529411764705882,0.0,0.0,0.3414634146341463,0.5670103092783506,0.2857142857142857,0.3414634146341463,0.0,0.0,0.28571428571428575,0.0,0.0,0.38095238095238104,0.8260869565217391,0.0,0.0,0.9948320413436692,0.9690721649484537,0.9533333333333331,0.2807017543859649,0.3333333333333333,0.0,0.7966101694915254,0.6202898550724638,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.7510596213619666,0.24848851677697978,0.7238433425389408,0.8059387118957431
3,0.391304347826087,0.0,0.0,0.9222222222222222,0.4999999999999999,0.4,0.0,0.0,0.09523809523809523,0.46153846153846156,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.5679012345679012,0.5238095238095238,0.5378151260504201,0.0,0.060606060606060615,0.0,0.0,0.16666666666666666,0.5368421052631579,0.25,0.2857142857142857,0.0,0.0,0.16216216216216217,0.0,0.0,0.46511627906976744,0.8260869565217391,0.0,0.0,0.9922279792746115,0.9693877551020409,0.936026936026936,0.22222222222222227,0.5185185185185185,0.0,0.7868852459016392,0.6149253731343285,0.0,0.0,0.0,0.0,0.0,0.8253968253968254,0.0,0.0,0.0,0.7467348097671777,0.24382893575892262,0.715487709790116,0.8056258736922799
4,0.44,0.0,0.0,0.9196675900277008,0.5806451612903226,0.45454545454545453,0.0,0.0,0.18181818181818182,0.16666666666666666,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5217391304347826,0.5,0.0,0.17142857142857146,0.0,0.0,0.15789473684210525,0.5358851674641149,0.3636363636363636,0.15384615384615383,0.0,0.28571428571428575,0.30769230769230765,0.0,0.0,0.42857142857142855,0.8387096774193548,0.0,0.0,0.9935483870967742,0.961439588688946,0.9530201342281879,0.3548387096774193,0.3333333333333333,0.0,0.8503937007874016,0.6422535211267605,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,0.0,0.0,0.0,0.7454697518817954,0.24932267435230565,0.7198220990607721,0.8034805363906925
5,0.47058823529411764,0.0,0.0,0.9273743016759776,0.5882352941176471,0.2857142857142857,0.0,0.0,0.08695652173913043,0.7142857142857143,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.5128205128205129,0.558139534883721,0.49785407725321884,0.0,0.3589743589743589,0.0,0.0,0.25,0.5333333333333334,0.2222222222222222,0.22727272727272727,0.0,0.33333333333333337,0.29411764705882354,0.0,0.0,0.5,0.8602150537634408,0.0,0.0,0.9922480620155039,0.9718670076726342,0.9403973509933774,0.24615384615384617,0.4347826086956522,0.0,0.7868852459016392,0.6547619047619048,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.7525975849480482,0.26538605299640494,0.7289500445844977,0.8130085734577922
6,0.4615384615384615,0.0,0.0,0.9183098591549295,0.634920634920635,0.3333333333333333,0.0,0.0,0.16666666666666666,0.6666666666666667,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.4507042253521127,0.5777777777777778,0.4595744680851064,0.0,0.18181818181818182,0.0,0.0,0.11764705882352941,0.5615763546798028,0.25,0.2325581395348837,0.0,0.0,0.3333333333333333,0.0,0.0,0.4761904761904762,0.8695652173913043,0.0,0.0,0.9987096774193548,0.9693877551020409,0.9527027027027025,0.36065573770491804,0.3333333333333333,0.0,0.8360655737704918,0.634441087613293,0.0,0.0,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0,0.7541915316851379,0.25577702743581526,0.7250742032893018,0.811978602994228
7,0.5098039215686274,0.0,0.0,0.9141274238227147,0.5625000000000001,0.4,0.0,0.0,0.18181818181818182,0.26666666666666666,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.42105263157894735,0.49339207048458145,0.0,0.3888888888888889,0.0,0.0,0.18604651162790697,0.5247524752475248,0.4444444444444444,0.27906976744186046,0.0,0.0,0.19512195121951217,0.0,0.0,0.37499999999999994,0.836734693877551,0.0,0.0,0.9935483870967742,0.9670886075949368,0.9435215946843853,0.3278688524590164,0.3846153846153846,0.0,0.8264462809917356,0.6418338108882523,0.0,0.0,0.0,0.0,0.0,0.7547169811320754,0.0,0.0,0.0,0.745142213460997,0.24718814920834256,0.7176397313116518,0.8029668194218975
8,0.52,0.0,0.0,0.9180327868852458,0.523076923076923,0.11764705882352941,0.0,0.0,0.16666666666666666,0.5714285714285714,0.0,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.48101265822784817,0.4761904761904762,0.5286343612334803,0.0,0.23529411764705882,0.0,0.2,0.1142857142857143,0.5573770491803278,0.0,0.2564102564102564,0.0,0.0,0.30303030303030304,0.0,0.0,0.41860465116279066,0.8775510204081632,0.0,0.0,0.9935316946959897,0.9770992366412214,0.94314381270903,0.38235294117647056,0.3478260869565218,0.0,0.7863247863247863,0.6607669616519173,0.11764705882352941,0.0,0.0,0.0,0.0,0.7037037037037037,0.0,0.0,0.0,0.7556818181818182,0.24851968777342165,0.7256813742606811,0.8138886070526695
9,0.45454545454545453,0.0,0.0,0.9166666666666666,0.6,0.3333333333333333,0.0,0.0,0.18181818181818182,0.5333333333333333,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.41025641025641024,0.43902439024390244,0.5089285714285714,0.0,0.18181818181818182,0.0,0.22222222222222224,0.2051282051282051,0.5502645502645502,0.25,0.24390243902439024,0.0,0.0,0.29411764705882354,0.0,0.0,0.6046511627906976,0.8297872340425532,0.0,0.0,0.9948320413436692,0.9591836734693878,0.9523809523809523,0.2950819672131148,0.2962962962962963,0.0,0.7586206896551724,0.6781609195402298,0.0,0.0,0.0,0.0,0.0,0.7857142857142856,0.0,0.0,0.0,0.7534910230834996,0.2523743881062358,0.7234984818667435,0.8074674999479687
