,1st degree av block,2nd degree av block,atrial bigeminy,atrial fibrillation,atrial flutter,atrial tachycardia,atrioventricular  node reentrant tachycardia,atrioventricular reentrant tachycardia,av block,clockwise rotation,complete heart block,countercolockwise rotation,early repolarization,fqrs wave,fusion beats,junctional escape,junctional premature complex,left axis deviation,left bundle branch block,left ventricular high voltage,left ventricular hypertrophy,low qrs voltages,mobitz type i wenckebach atrioventricular block,myocardial infarction,nonspecific intraventricular conduction disorder,nonspecific st t abnormality,p wave change,premature atrial contraction,prolonged pr interval,prolonged qt interval,qwave abnormal,right atrial  high voltage,right atrial hypertrophy,right axis deviation,right bundle branch block,right ventricular hypertrophy,sinus atrium to atrial wandering rhythm,sinus bradycardia,sinus rhythm,sinus tachycardia,st depression,st elevation,st interval abnormal,supraventricular tachycardia,t wave abnormal,t wave inversion,u wave abnormal,ventricular bigeminy,ventricular escape beat,ventricular pre excitation,ventricular premature beats,ventricular trigeminy,wandering atrial pacemaker,wolff parkinson white pattern,micro avg,macro avg,weighted avg,samples avg
0,0.18181818181818182,0.0,0.0,0.8498583569405099,0.45783132530120485,0.0,0.4,0.0,0.10526315789473684,0.42857142857142855,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.4473684210526316,0.1935483870967742,0.6134969325153373,0.0,0.0,0.0,0.2,0.10169491525423728,0.5148514851485149,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.0,0.46808510638297873,0.8041237113402062,0.0,0.0,0.990967741935484,0.9405684754521964,0.9292929292929293,0.34375,0.08333333333333333,0.0,0.7222222222222223,0.6104651162790697,0.16666666666666669,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7119489880787359,0.21236242588790594,0.681309942076276,0.7691514973741537
1,0.125,0.0,0.0,0.8546511627906977,0.45783132530120485,0.0,0.0,0.0,0.19047619047619047,0.4,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.4722222222222222,0.5599999999999999,0.5702127659574467,0.0,0.32,0.0,0.2,0.12121212121212122,0.5416666666666667,0.19047619047619044,0.05714285714285715,0.0,0.0,0.34146341463414637,0.0,0.0,0.3888888888888889,0.8297872340425532,0.0,0.0,0.9896640826873385,0.949238578680203,0.9256756756756758,0.42105263157894735,0.33333333333333337,0.0,0.7964601769911505,0.6645569620253164,0.12903225806451615,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.7280975333144315,0.232413912078845,0.7040635722274615,0.7886747096219752
2,0.18181818181818182,0.0,0.0,0.8757062146892655,0.4827586206896552,0.1,0.0,0.0,0.19999999999999998,0.4444444444444444,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.4742268041237114,0.19999999999999998,0.6099290780141843,0.0,0.0,0.0,0.0,0.2380952380952381,0.4972375690607735,0.0,0.0588235294117647,0.0,0.0,0.28571428571428575,0.0,0.0,0.12903225806451613,0.8333333333333333,0.0,0.0,0.9922480620155039,0.9536082474226805,0.9115646258503401,0.43333333333333335,0.303030303030303,0.0,0.7719298245614035,0.6831955922865014,0.09523809523809522,0.0,0.0,0.0,0.0,0.3846153846153846,0.5,0.0,0.0,0.7274774774774775,0.216977890791407,0.6939090033449222,0.7820500246281497
3,0.2857142857142857,0.0,0.0,0.8628571428571428,0.4857142857142857,0.19047619047619047,0.0,0.0,0.08,0.4545454545454546,0.0,0.18749999999999997,0.0,0.0,0.0,0.0,0.0,0.40540540540540543,0.509090909090909,0.4789356984478936,0.0,0.06896551724137931,0.0,0.15384615384615383,0.10526315789473684,0.5544554455445545,0.0,0.07547169811320754,0.0,0.0,0.4255319148936171,0.0,0.0,0.43478260869565216,0.82,0.0,0.0,0.9816753926701569,0.9441624365482234,0.8888888888888888,0.45901639344262296,0.25,0.0,0.7999999999999999,0.6318840579710144,0.0,0.0,0.0,0.0,0.0,0.45614035087719296,0.0,0.0,0.0,0.6950169579963476,0.22204302571998089,0.6883790595411872,0.7472394792707293
4,0.21621621621621623,0.0,0.0,0.8767123287671232,0.47887323943661975,0.0,0.4,0.0,0.0,0.3636363636363636,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5148514851485149,0.5652173913043479,0.5868725868725868,0.0,0.19999999999999998,0.0,0.2,0.17857142857142858,0.5561497326203209,0.19047619047619044,0.0588235294117647,0.0,0.0,0.3684210526315789,0.0,0.0,0.45454545454545453,0.7916666666666667,0.0,0.0,0.9843749999999999,0.923076923076923,0.8982456140350877,0.4067796610169491,0.26666666666666666,0.0,0.8305084745762712,0.6822157434402333,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.7265646731571629,0.2369839732101873,0.7049899919134571,0.7812684060730936
5,0.24242424242424243,0.0,0.0,0.8656716417910448,0.44680851063829785,0.21428571428571427,0.0,0.0,0.17647058823529413,0.19999999999999998,0.0,0.2631578947368421,0.22222222222222224,0.0,0.0,0.0,0.0,0.44776119402985076,0.6341463414634146,0.46529080675422135,0.0,0.0,0.0,0.0,0.14285714285714285,0.5486725663716814,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4727272727272728,0.8210526315789474,0.0,0.0,0.9883570504527814,0.9591836734693878,0.932475884244373,0.3544303797468354,0.32,0.0,0.7863247863247863,0.6647058823529411,0.0,0.0,0.0,0.0,0.0,0.5161290322580645,0.0,0.0,0.0,0.6970700636942675,0.22379917516602513,0.6963122712770216,0.7434610474161255
6,0.2285714285714286,0.0,0.0,0.8603988603988605,0.5245901639344263,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.2985074626865672,0.5599999999999999,0.6115107913669064,0.0,0.07407407407407407,0.0,0.0,0.125,0.5632183908045978,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.41860465116279066,0.7741935483870969,0.0,0.0,0.9856584093872228,0.9565217391304347,0.9266666666666667,0.2903225806451613,0.1739130434782609,0.0,0.8205128205128205,0.5226480836236934,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.7210526315789473,0.20475347419640555,0.6778580091506966,0.775861080109127
7,0.16666666666666666,0.0,0.0,0.8633879781420766,0.4931506849315069,0.0,0.0,0.0,0.26666666666666666,0.35897435897435903,0.0,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.5500000000000002,0.4761904761904762,0.5439999999999999,0.0,0.0,0.0,0.0,0.26666666666666666,0.5423728813559322,0.0,0.05555555555555555,0.0,0.1818181818181818,0.47058823529411764,0.0,0.0,0.28571428571428575,0.8541666666666666,0.0,0.0,0.9896640826873385,0.9642857142857142,0.9133333333333332,0.417910447761194,0.3448275862068966,0.0,0.7058823529411764,0.6839080459770114,0.1142857142857143,0.0,0.0,0.0,0.0,0.4230769230769231,0.0,0.0,0.0,0.7235772357723578,0.2265948853375697,0.7025678899928346,0.7743305089008213
8,0.2285714285714286,0.0,0.0,0.8514285714285714,0.5333333333333333,0.0,0.4,0.0,0.0,0.4761904761904762,0.0,0.09523809523809525,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.5454545454545455,0.5229357798165138,0.0,0.07407407407407407,0.0,0.22222222222222224,0.1142857142857143,0.5029239766081871,0.25,0.10526315789473685,0.0,0.0,0.19999999999999998,0.0,0.0,0.358974358974359,0.8478260869565217,0.0,0.0,0.9830065359477124,0.935064935064935,0.9146757679180888,0.417910447761194,0.25,0.0,0.7666666666666666,0.6112956810631229,0.0,0.0,0.0,0.0,0.0,0.3913043478260869,0.0,0.0,0.0,0.7206453540484016,0.22027671295542375,0.6783705441019398,0.7763114543876262
9,0.18604651162790697,0.0,0.0,0.85,0.39215686274509803,0.0,0.0,0.0,0.10526315789473684,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116279069767442,0.5217391304347826,0.5879120879120879,0.0,0.0,0.0,0.2,0.1702127659574468,0.5588235294117646,0.0,0.0588235294117647,0.0,0.0,0.2758620689655173,0.0,0.0,0.17142857142857143,0.8210526315789474,0.0,0.0,0.9858064516129033,0.9560723514211885,0.9215017064846417,0.38596491228070173,0.3703703703703704,0.0,0.7636363636363637,0.554054054054054,0.0,0.0,0.0,0.0,0.0,0.2641509433962264,0.0,0.0,0.0,0.7149295774647887,0.20326189391181818,0.6773207370042518,0.7645720598845598
