,1st degree av block,2nd degree av block,atrial bigeminy,atrial fibrillation,atrial flutter,atrial tachycardia,atrioventricular  node reentrant tachycardia,atrioventricular reentrant tachycardia,av block,clockwise rotation,complete heart block,countercolockwise rotation,early repolarization,fqrs wave,fusion beats,junctional escape,junctional premature complex,left axis deviation,left bundle branch block,left ventricular high voltage,left ventricular hypertrophy,low qrs voltages,mobitz type i wenckebach atrioventricular block,myocardial infarction,nonspecific intraventricular conduction disorder,nonspecific st t abnormality,p wave change,premature atrial contraction,prolonged pr interval,prolonged qt interval,qwave abnormal,right atrial  high voltage,right atrial hypertrophy,right axis deviation,right bundle branch block,right ventricular hypertrophy,sinus atrium to atrial wandering rhythm,sinus bradycardia,sinus rhythm,sinus tachycardia,st depression,st elevation,st interval abnormal,supraventricular tachycardia,t wave abnormal,t wave inversion,u wave abnormal,ventricular bigeminy,ventricular escape beat,ventricular pre excitation,ventricular premature beats,ventricular trigeminy,wandering atrial pacemaker,wolff parkinson white pattern,micro avg,macro avg,weighted avg,samples avg
0,0.45833333333333337,0.0,0.0,0.9146005509641872,0.7058823529411765,0.35294117647058826,0.0,0.0,0.09523809523809523,0.375,0.0,0.22222222222222218,0.0,0.0,0.0,0.0,0.0,0.5,0.4761904761904762,0.5462555066079295,0.0,0.23529411764705882,0.0,0.0,0.35000000000000003,0.5102040816326531,0.4444444444444444,0.3157894736842105,0.0,0.0,0.3684210526315789,0.0,0.0,0.35555555555555557,0.8631578947368421,0.0,0.0,0.9935316946959897,0.9565217391304347,0.9455782312925171,0.2545454545454546,0.3846153846153846,0.0,0.8205128205128205,0.6424242424242426,0.1,0.0,0.0,0.0,0.0,0.7636363636363636,0.0,0.0,0.0,0.7554038680318544,0.258349930836177,0.7278309551116703,0.8106068952748641
1,0.48979591836734687,0.0,0.0,0.9287749287749287,0.5846153846153845,0.4799999999999999,0.0,0.0,0.26086956521739124,0.6666666666666667,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.49382716049382713,0.42105263157894735,0.5132743362831858,0.0,0.1111111111111111,0.0,0.0,0.1951219512195122,0.5560975609756097,0.0,0.10526315789473685,0.0,0.0,0.1935483870967742,0.0,0.0,0.43902439024390244,0.8865979381443299,0.0,0.0,0.9922279792746115,0.9545454545454546,0.9324324324324326,0.2857142857142857,0.1818181818181818,0.0,0.8403361344537814,0.6058823529411765,0.0,0.0,0.0,0.0,0.0,0.8070175438596492,0.0,0.0,0.0,0.7466590844469718,0.2422122519920256,0.7144339265148437,0.8085969911165223
2,0.5416666666666667,0.0,0.0,0.9005524861878452,0.6,0.5,0.0,0.0,0.10526315789473684,0.30769230769230765,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.4109589041095891,0.5652173913043479,0.4888888888888889,0.0,0.28571428571428575,1.0,0.22222222222222224,0.2,0.536082474226804,0.0,0.37209302325581395,0.0,0.0,0.3333333333333333,0.0,0.0,0.40909090909090906,0.8602150537634408,0.0,0.0,0.994818652849741,0.9639175257731959,0.9423728813559323,0.2807017543859649,0.46153846153846156,0.0,0.8333333333333333,0.6666666666666667,0.1111111111111111,0.0,0.0,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.7547490785370001,0.2736748471254982,0.7267199131494052,0.811655477768759
3,0.36363636363636365,0.0,0.0,0.9325842696629214,0.619718309859155,0.21052631578947364,0.0,0.0,0.10526315789473684,0.4,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.5822784810126583,0.4878048780487804,0.5000000000000001,0.0,0.1951219512195122,0.0,0.2,0.1,0.5578947368421053,0.0,0.2105263157894737,0.0,0.0,0.38095238095238104,0.0,0.0,0.42857142857142855,0.8631578947368421,0.0,0.0,0.9935483870967742,0.9693877551020409,0.9256756756756758,0.31746031746031744,0.33333333333333337,0.0,0.85,0.6629526462395544,0.1739130434782609,0.0,0.0,0.0,0.0,0.7540983606557377,0.0,0.0,0.0,0.7498604131769961,0.24540258030353446,0.72432852141002,0.8109568057810246
4,0.5306122448979592,0.0,0.0,0.9209039548022597,0.6285714285714287,0.4,0.0,0.0,0.09523809523809523,0.5333333333333333,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.3714285714285715,0.5,0.5062240663900415,0.0,0.2222222222222222,0.0,0.0,0.10810810810810811,0.5174129353233831,0.25,0.2857142857142857,0.0,0.33333333333333337,0.41860465116279066,0.0,0.0,0.5116279069767442,0.8602150537634408,0.0,0.0,0.9961089494163424,0.9744897959183675,0.94314381270903,0.27118644067796616,0.4166666666666667,0.0,0.819672131147541,0.5914634146341464,0.07407407407407407,0.0,0.0,0.0,0.0,0.7692307692307692,0.0,0.0,0.0,0.7461756373937678,0.2593228222145751,0.7202804660580202,0.807355220734127
5,0.56,0.0,0.0,0.9101123595505618,0.606060606060606,0.4444444444444445,0.0,0.0,0.18181818181818182,0.3333333333333333,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.5063291139240507,0.46153846153846156,0.5158371040723982,0.0,0.058823529411764705,0.0,0.0,0.23255813953488372,0.482051282051282,0.2222222222222222,0.2857142857142857,0.0,0.0,0.3529411764705882,0.0,0.0,0.3783783783783784,0.8351648351648352,0.0,0.0,0.9961190168175937,0.9593908629441624,0.9400000000000001,0.2807017543859649,0.32,0.0,0.8360655737704918,0.6459627329192545,0.09090909090909091,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.7527189467658844,0.25086294154838124,0.7218134643775697,0.8128693463654402
6,0.45833333333333337,0.0,0.0,0.9106145251396648,0.676470588235294,0.4,0.0,0.0,0.17391304347826086,0.3333333333333333,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.49382716049382713,0.5333333333333333,0.5299145299145298,0.0,0.12121212121212123,0.0,0.0,0.3181818181818182,0.4972375690607735,0.0,0.2564102564102564,0.0,0.0,0.3157894736842105,0.0,0.0,0.4615384615384615,0.8131868131868132,0.0,0.0,0.9935316946959897,0.9715762273901808,0.9459459459459459,0.3666666666666667,0.23076923076923078,0.0,0.8264462809917356,0.6331360946745562,0.0,0.0,0.0,0.0,0.0,0.8135593220338982,0.0,0.0,0.0,0.75063974978675,0.24640179730506415,0.7232920238641647,0.8122466671783077
7,0.48979591836734687,0.0,0.0,0.9209039548022597,0.626865671641791,0.4210526315789473,0.0,0.0,0.16,0.4,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.4931506849315068,0.5217391304347826,0.5172413793103449,0.0,0.12121212121212123,0.0,0.0,0.10526315789473682,0.5434782608695652,0.0,0.2857142857142857,0.0,0.0,0.4117647058823529,0.0,0.0,0.46511627906976744,0.8842105263157894,0.0,0.0,0.9961190168175937,0.9693877551020409,0.9383561643835617,0.36065573770491804,0.2608695652173913,0.0,0.8474576271186439,0.616822429906542,0.0,0.0,0.0,0.0,0.0,0.7301587301587302,0.0,0.0,0.0,0.7540889526542325,0.24510155338116976,0.7228340674484532,0.8117258663645381
8,0.48979591836734687,0.0,0.0,0.9277777777777778,0.6133333333333332,0.3,0.0,0.0,0.2,0.5714285714285714,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.5352112676056339,0.5333333333333333,0.44843049327354256,0.0,0.2285714285714286,0.0,0.0,0.21621621621621623,0.5756097560975609,0.0,0.16216216216216214,0.0,0.0,0.4117647058823529,0.0,0.0,0.5,0.8351648351648352,0.0,0.0,0.9896640826873385,0.9560723514211885,0.9530201342281879,0.2857142857142857,0.1818181818181818,0.0,0.7692307692307693,0.6626865671641792,0.0,0.0,0.0,0.0,0.0,0.7857142857142856,0.0,0.0,0.0,0.75063974978675,0.2467827563757275,0.7213143540623708,0.8061772157963565
9,0.4888888888888888,0.0,0.0,0.9222222222222222,0.6363636363636365,0.3,0.0,0.0,0.2727272727272727,0.5714285714285714,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.4736842105263157,0.4840182648401826,0.0,0.33333333333333337,0.0,0.0,0.15,0.5538461538461539,0.25,0.25,0.0,0.33333333333333337,0.2105263157894737,0.0,0.0,0.5116279069767442,0.8421052631578948,0.0,0.0,0.9935316946959897,0.9593908629441624,0.9395973154362416,0.2950819672131148,0.1739130434782609,0.0,0.8403361344537814,0.6194690265486725,0.1,0.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,0.7524921674736541,0.2595831911818433,0.7224900125888235,0.8099336698457792
