,1st degree av block,2nd degree av block,atrial bigeminy,atrial fibrillation,atrial flutter,atrial tachycardia,atrioventricular  node reentrant tachycardia,atrioventricular reentrant tachycardia,av block,clockwise rotation,complete heart block,countercolockwise rotation,early repolarization,fqrs wave,fusion beats,junctional escape,junctional premature complex,left axis deviation,left bundle branch block,left ventricular high voltage,left ventricular hypertrophy,low qrs voltages,mobitz type i wenckebach atrioventricular block,myocardial infarction,nonspecific intraventricular conduction disorder,nonspecific st t abnormality,p wave change,premature atrial contraction,prolonged pr interval,prolonged qt interval,qwave abnormal,right atrial  high voltage,right atrial hypertrophy,right axis deviation,right bundle branch block,right ventricular hypertrophy,sinus atrium to atrial wandering rhythm,sinus bradycardia,sinus rhythm,sinus tachycardia,st depression,st elevation,st interval abnormal,supraventricular tachycardia,t wave abnormal,t wave inversion,u wave abnormal,ventricular bigeminy,ventricular escape beat,ventricular pre excitation,ventricular premature beats,ventricular trigeminy,wandering atrial pacemaker,wolff parkinson white pattern,micro avg,macro avg,weighted avg,samples avg
0,0.2,0.0,0.0,0.8488372093023255,0.5161290322580646,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.23999999999999996,0.0,0.0,0.0,0.0,0.0,0.44776119402985076,0.5454545454545454,0.5402843601895735,0.0,0.48000000000000004,0.0,0.13333333333333333,0.12121212121212122,0.5608465608465608,0.2222222222222222,0.04878048780487805,0.0,0.33333333333333337,0.4444444444444445,0.0,0.0,0.4,0.8041237113402062,0.0,0.0,0.9746192893401016,0.9481865284974094,0.9319727891156463,0.41463414634146345,0.375,0.0,0.7692307692307693,0.6503067484662577,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.0,0.0,0.0,0.7261802575107296,0.23279184160758756,0.6967497964951538,0.7784088090728716
1,0.425531914893617,0.0,0.0,0.8490028490028491,0.5573770491803278,0.0,0.0,0.0,0.10526315789473684,0.30769230769230765,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.5333333333333333,0.5818181818181818,0.0,0.27027027027027023,0.0,0.15384615384615383,0.09090909090909091,0.5384615384615385,0.0,0.0,0.0,0.25,0.3157894736842105,0.0,0.0,0.20512820512820512,0.8599999999999999,0.0,0.0,0.9858429858429858,0.9263157894736841,0.898360655737705,0.36363636363636365,0.3703703703703704,0.0,0.7254901960784315,0.6685878962536024,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.7263309352517985,0.22318613615799135,0.6939385613066873,0.7784352312184344
2,0.3728813559322034,0.0,0.0,0.838888888888889,0.43999999999999995,0.11764705882352941,0.0,0.0,0.17391304347826086,0.4,0.0,0.2926829268292683,0.0,0.0,0.0,0.0,0.0,0.5121951219512196,0.4,0.5570776255707763,0.0,0.4583333333333333,0.0,0.22222222222222224,0.10526315789473682,0.5698924731182796,0.2857142857142857,0.07692307692307691,0.0,0.28571428571428575,0.32432432432432434,0.0,0.0,0.06666666666666667,0.7789473684210526,0.0,0.0,0.9832689832689833,0.923076923076923,0.912751677852349,0.38235294117647056,0.375,0.0,0.7027027027027027,0.6412698412698412,0.0,0.0,0.0,0.0,0.0,0.35555555555555557,0.0,0.0,0.0,0.7171428571428572,0.23250492297609698,0.6901711032222327,0.7688809129238817
3,0.43243243243243246,0.0,0.0,0.8351063829787234,0.40816326530612246,0.0,0.0,0.0,0.18181818181818182,0.30769230769230765,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.5066666666666666,0.4583333333333333,0.5502183406113537,0.0,0.5306122448979592,0.0,0.0,0.09090909090909091,0.5454545454545454,0.2222222222222222,0.10909090909090909,0.0,0.0,0.27906976744186046,0.0,0.0,0.11764705882352941,0.8041237113402062,0.0,0.0,0.9896640826873385,0.9399477806788512,0.8846153846153846,0.37037037037037035,0.43750000000000006,0.0,0.8130081300813008,0.620253164556962,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.719679633867277,0.21767470435710493,0.6867136430985048,0.780158231525419
4,0.3673469387755102,0.0,0.0,0.8304093567251462,0.5217391304347826,0.0,0.0,0.0,0.32,0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.5,0.6046511627906976,0.5882352941176471,0.0,0.06896551724137931,0.0,0.0,0.0,0.5595238095238095,0.3636363636363636,0.0,0.0,0.0,0.30303030303030304,0.0,0.0,0.4255319148936171,0.782608695652174,0.0,0.0,0.9896907216494846,0.9354005167958657,0.9261744966442953,0.2807017543859649,0.1935483870967742,0.0,0.5555555555555555,0.6607669616519173,0.0,0.0,0.0,0.0,0.0,0.27906976744186046,0.0,0.0,0.0,0.7245438493231312,0.21569436553615257,0.6847103387713667,0.7668082893668831
5,0.3829787234042553,0.0,0.0,0.8746666666666667,0.509090909090909,0.32,0.0,0.0,0.2222222222222222,0.46153846153846156,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.43902439024390244,0.5798319327731092,0.0,0.41666666666666663,0.0,0.0,0.043478260869565216,0.5319148936170213,0.2222222222222222,0.041666666666666664,0.0,0.0,0.3888888888888889,0.0,0.0,0.3636363636363636,0.8,0.0,0.0,0.9896640826873385,0.9124668435013263,0.9108910891089109,0.37837837837837834,0.2580645161290323,0.0,0.742857142857143,0.6016713091922006,0.09090909090909091,0.0,0.0,0.0,0.0,0.3174603174603175,0.0,0.0,0.0,0.712860310421286,0.2326004436455429,0.6940018533611314,0.7651580570037602
6,0.3684210526315789,0.0,0.0,0.8493150684931507,0.591549295774648,0.0,0.4,0.0,0.0,0.47058823529411764,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.6190476190476191,0.5155555555555554,0.0,0.5116279069767442,0.0,0.15384615384615383,0.05128205128205127,0.6146788990825688,0.4,0.09090909090909091,0.0,0.25,0.42857142857142855,0.0,0.0,0.48888888888888893,0.8000000000000002,0.0,0.0,0.9858064516129033,0.9591836734693878,0.9292929292929293,0.35714285714285715,0.21621621621621623,0.0,0.7567567567567568,0.6503067484662577,0.0,0.0,0.0,0.0,0.0,0.24390243902439024,0.0,0.0,0.0,0.7386363636363636,0.2517289909039164,0.7080537422035134,0.7933116742198774
7,0.30769230769230765,0.0,0.0,0.8611111111111112,0.490566037735849,0.2608695652173913,0.28571428571428575,0.0,0.14814814814814814,0.23529411764705882,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.49350649350649345,0.5714285714285714,0.5333333333333333,0.0,0.5833333333333334,0.0,0.14285714285714285,0.0625,0.5136612021857923,0.0,0.0,0.0,0.28571428571428575,0.3684210526315789,0.0,0.0,0.46808510638297873,0.7789473684210526,0.0,0.0,0.9807445442875482,0.9315789473684211,0.9061488673139159,0.46875,0.375,0.0,0.7894736842105263,0.6816901408450704,0.08333333333333334,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.729231641621775,0.24010145811102385,0.6999451803035184,0.7850175865800866
8,0.358974358974359,0.0,0.0,0.8571428571428571,0.5517241379310345,0.0,0.0,0.0,0.09090909090909091,0.30769230769230765,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.4722222222222222,0.6511627906976744,0.5779816513761468,0.0,0.3913043478260869,0.0,0.16666666666666666,0.05714285714285715,0.5333333333333332,0.25,0.05405405405405405,0.0,0.25,0.1875,0.0,0.0,0.4,0.8571428571428572,0.0,0.0,0.9870801033591732,0.9326424870466321,0.9072164948453608,0.3283582089552239,0.14814814814814814,0.0,0.787878787878788,0.6097560975609756,0.2580645161290323,0.0,0.0,0.0,0.0,0.21739130434782605,0.0,0.0,0.0,0.7249784915400058,0.22873129039597606,0.6924154927061856,0.7846755783279221
9,0.3783783783783784,0.0,0.0,0.8269794721407624,0.5245901639344263,0.0,0.0,0.0,0.19047619047619047,0.37500000000000006,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.6,0.47474747474747475,0.0,0.3157894736842105,0.0,0.0,0.12121212121212122,0.575,0.0,0.0,0.0,0.28571428571428575,0.3,0.0,0.0,0.4081632653061225,0.8085106382978724,0.0,0.0,0.9883870967741935,0.931216931216931,0.9090909090909091,0.2909090909090909,0.3225806451612903,0.0,0.7499999999999999,0.6055045871559633,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.7171806167400883,0.22060765731042584,0.6819735240632707,0.7695792488761238
